,Power per Knot,SFC,time
1796,3819302.0384777775,0.03777777777777778,10138
1797,4970958.292421,0.04171428571428572,10137
1798,6560398.655506874,0.049916666666666665,10136
1799,9596777.014124222,0.06614814814814815,10135
1800,1074083.6876543334,0.06433333333333334,10134
1801,787474.586466,0.028833333333333332,10133
1802,1291268.4967178886,0.02722222222222222,10132
1803,1898852.3404480002,0.02841666666666667,10131
1804,2775837.1639488,0.03326666666666667,10130
1805,3819311.645194667,0.037722222222222226,10129
1806,4970915.953267286,0.041666666666666664,10128
1807,6560374.266241667,0.049833333333333334,10127
1808,9596876.558592001,0.06607407407407408,10126
1809,795985.765152,0.056,10125
1810,738459.3790281666,0.027,10124
1811,1291272.663639111,0.02711111111111111,10123
1812,1898854.4702079166,0.028333333333333335,10122
1813,2775861.4419721332,0.0332,10121
1814,3819344.8991452777,0.037611111111111116,10120
1815,4970879.041020952,0.04157142857142857,10119
1816,6560358.824313833,0.049749999999999996,10118
1817,9597112.680051444,0.066,10117
1818,506565.17867999995,0.04566666666666667,10116
1819,736989.6646606667,0.026833333333333334,10115
1820,1291293.1569293332,0.027,10114
1821,1898866.4006376665,0.02825,10113
1822,2775887.675688,0.033133333333333334,10112
1823,3819357.581669333,0.03755555555555556,10111
1824,4970840.967055286,0.04147619047619048,10110
1825,6560345.440764499,0.049708333333333334,10109
1826,9597139.956905557,0.06592592592592593,10108
1827,145319.84449666666,0.028,10107
1828,721549.2299120001,0.026166666666666668,10106
1829,1291319.049855,0.027,10105
1830,1898880.7147721667,0.02816666666666667,10104
1831,2775888.9242624,0.03306666666666667,10103
1832,3819389.542421555,0.037500000000000006,10102
1833,4970806.350278095,0.041428571428571426,10101
1834,6560331.023869333,0.049625,10100
1835,9597217.274116667,0.06585185185185186,10099
1836,193961.31632533332,0.023333333333333334,10098
1837,707361.6532709999,0.0255,10097
1838,1291326.6066884445,0.02688888888888889,10096
1839,1898906.5725,0.02816666666666667,10095
1840,2775953.228838533,0.032933333333333335,10094
1841,3819403.356165834,0.03738888888888889,10093
1842,4970759.873400667,0.04133333333333333,10092
1843,6560317.968224251,0.04954166666666667,10091
1844,9597378.696056481,0.06577777777777778,10090
1845,312471.25984333333,0.024999999999999998,10089
1846,684289.029875,0.024499999999999997,10088
1847,1291344.172391111,0.026777777777777775,10087
1848,1898907.3462375,0.028083333333333335,10086
1849,2775952.008639334,0.03286666666666667,10085
1850,3819428.662166111,0.037333333333333336,10084
1851,4970725.639147714,0.04128571428571429,10083
1852,6560306.510253709,0.04945833333333333,10082
1853,9597400.99357489,0.06570370370370371,10081
1854,451097.16056,0.028,10080
1855,676730.0525213332,0.023999999999999997,10079
1856,1291362.207041889,0.026777777777777775,10078
1857,1898907.9285563333,0.028,10077
1858,2775982.7326914,0.0328,10076
1859,3819424.541344444,0.037222222222222226,10075
1860,4970695.3444013335,0.04119047619047619,10074
1861,6560290.6243725,0.049375,10073
1862,9597527.86619852,0.06562962962962963,10072
1863,559326.6095093334,0.030333333333333334,10071
1864,670427.76383,0.023499999999999997,10070
1865,1291380.6972685556,0.026666666666666665,10069
1866,1898930.5624215836,0.02791666666666667,10068
1867,2776007.0422846666,0.03273333333333333,10067
1868,3819465.3131155,0.03716666666666667,10066
1869,4970662.824846334,0.04114285714285714,10065
1870,6560278.780490001,0.04929166666666667,10064
1871,9597617.183851112,0.06555555555555556,10063
1872,3276074.2627053335,0.11266666666666668,10062
1873,1385354.4312500001,0.045500000000000006,10061
1874,1290947.0054115555,0.028444444444444446,10060
1875,1898628.321675,0.029666666666666664,10059
1876,2775369.708781333,0.03453333333333333,10058
1877,3818932.276495611,0.03911111111111111,10057
1878,4971942.579739858,0.043000000000000003,10056
1879,6560334.86503325,0.05125,10055
1880,9594778.779250778,0.06740740740740742,10054
1881,2764749.015013333,0.10633333333333334,10053
1882,1354641.7976373334,0.044833333333333336,10052
1883,1290967.8131186666,0.028444444444444446,10051
1884,1898628.1301011667,0.029583333333333333,10050
1885,2775371.438729067,0.034466666666666666,10049
1886,3818956.5264555556,0.039,10048
1887,4971885.390894476,0.042904761904761904,10047
1888,6560462.791180334,0.051166666666666666,10046
1889,9594897.07999626,0.06733333333333334,10045
1890,1395524.372928,0.076,10044
1891,1324505.0917996669,0.04416666666666667,10043
1892,1290978.2908080001,0.028333333333333335,10042
1893,1898643.800011,0.0295,10041
1894,2775409.5712304665,0.0344,10040
1895,3818969.540764278,0.03894444444444444,10039
1896,4971833.813230714,0.04280952380952381,10038
1897,6560569.296483333,0.051083333333333335,10037
1898,9594997.61807289,0.06722222222222222,10036
1899,648701.6782826666,0.05333333333333334,10035
1900,1271928.2195133334,0.043000000000000003,10034
1901,1290993.705619111,0.02822222222222222,10033
1902,1898642.7683696665,0.029416666666666664,10032
1903,2775431.3140893336,0.034333333333333334,10031
1904,3818998.019971889,0.03888888888888889,10030
1905,4971747.773777713,0.042761904761904765,10029
1906,6560654.762092501,0.051,10028
1907,9595199.366392776,0.06714814814814815,10027
1908,140873.93385766665,0.027333333333333334,10026
1909,1229009.8412846664,0.041833333333333333,10025
1910,1291013.4283426667,0.02822222222222222,10024
1911,1898668.7547175,0.029333333333333333,10023
1912,2775460.851398667,0.03426666666666667,10022
1913,3819012.6767661665,0.03877777777777777,10021
1914,4971659.878076667,0.042666666666666665,10020
1915,6560716.734636624,0.050916666666666666,10019
1916,9595228.500289332,0.06707407407407408,10018
1917,365910.501858,0.028666666666666663,10017
1918,1200881.04256,0.041166666666666664,10016
1919,1291026.8400983335,0.02811111111111111,10015
1920,1898673.655017,0.029249999999999998,10014
1921,2775476.436518133,0.0342,10013
1922,3819028.113556,0.03872222222222222,10012
1923,4971581.363129762,0.04261904761904762,10011
1924,6560765.5187054165,0.050833333333333335,10010
1925,9595354.606199,0.067,10009
1926,534585.7299623333,0.03266666666666667,10008
1927,1191874.0867358332,0.04083333333333333,10007
1928,1291043.333552,0.028,10006
1929,1898691.2593033332,0.029166666666666664,10005
1930,2775520.8552927333,0.03406666666666667,10004
1931,3819042.512912,0.03861111111111111,10003
1932,4971548.914652572,0.042523809523809526,10002
1933,6560795.191929333,0.050749999999999997,10001
1934,9595583.881554889,0.06692592592592593,10000
1935,713557.531505,0.03666666666666667,9999
1936,1078295.4054791667,0.038,9998
1937,1291067.2165720002,0.028,9997
1938,1898698.16031125,0.029166666666666664,9996
1939,2775523.642852933,0.034,9995
1940,3819058.1710188887,0.03855555555555555,9994
1941,4971492.561965428,0.04242857142857143,9993
1942,6560813.406713124,0.050666666666666665,9992
1943,9595662.969005555,0.06685185185185184,9991
1944,952765.3417000001,0.042333333333333334,9990
1945,1053624.5709674999,0.037333333333333336,9989
1946,1291079.5497943335,0.02788888888888889,9988
1947,1898705.9640149998,0.029083333333333333,9987
1948,2775562.1604812,0.033933333333333336,9986
1949,3819076.4150355556,0.03844444444444444,9985
1950,4971441.975702381,0.04238095238095238,9984
1951,6560808.903949999,0.050625,9983
1952,9595725.878386406,0.06677777777777777,9982
1953,1218859.6544906667,0.048666666666666664,9981
1954,1027810.715641,0.0365,9980
1955,1291092.0306073336,0.027777777777777776,9979
1956,1898721.438675,0.028999999999999998,9978
1957,2775566.969521667,0.03386666666666667,9977
1958,3819104.6008049995,0.03838888888888889,9976
1959,4971390.143004,0.04228571428571429,9975
1960,6560792.237280001,0.05054166666666667,9974
1961,9595866.391117036,0.0667037037037037,9973
1962,1506415.854639,0.05533333333333334,9972
1963,1009895.0705110002,0.036,9971
1964,1291109.2945502223,0.027777777777777776,9970
1965,1898724.0841739168,0.028916666666666663,9969
1966,2775598.3030776004,0.033800000000000004,9968
1967,3819126.527504111,0.03827777777777777,9967
1968,4971343.524564286,0.04223809523809524,9966
1969,6560776.475477916,0.050458333333333334,9965
1970,9595999.766760815,0.06662962962962962,9964
1971,1909864.918528,0.06533333333333334,9963
1972,956145.9510551667,0.034499999999999996,9962
1973,1291123.3227456668,0.027666666666666666,9961
1974,1898734.0137538335,0.028833333333333332,9960
1975,2775621.9705685335,0.03373333333333333,9959
1976,3819153.1742399996,0.03822222222222222,9958
1977,4971295.971143429,0.04214285714285714,9957
1978,6560758.140681333,0.050375,9956
1979,9596097.374163259,0.06655555555555555,9955
1980,2189433.7741383337,0.07233333333333333,9954
1981,912544.3553936668,0.03316666666666667,9953
1982,1291142.891456,0.027555555555555555,9952
1983,1898756.002611,0.028749999999999998,9951
1984,2775674.4718163996,0.033666666666666664,9950
1985,3819162.1981024444,0.03816666666666667,9949
1986,4971245.7819548575,0.04204761904761905,9948
1987,6560737.61456575,0.05029166666666667,9947
1988,9596259.249520443,0.06648148148148147,9946
1989,2716849.119546,0.08533333333333333,9945
1990,888872.3799173334,0.03233333333333333,9944
1991,1291155.8410933332,0.027555555555555555,9943
1992,1898778.9567196667,0.028749999999999998,9942
1993,2775682.873055133,0.0336,9941
1994,3819197.2818919998,0.03805555555555556,9940
1995,4971204.732344191,0.042,9939
1996,6560627.912930001,0.050208333333333334,9938
1997,9596337.267014334,0.06637037037037037,9937
1998,3312093.9652033336,0.10433333333333333,9936
1999,824896.0874259999,0.030333333333333334,9935
2000,1291178.3374222224,0.027444444444444445,9934
2001,1898785.85779575,0.028666666666666663,9933
2002,2775685.275964534,0.03353333333333333,9932
2003,3819194.5007663337,0.038000000000000006,9931
2004,4971158.751579048,0.0419047619047619,9930
2005,6560510.231542874,0.050125,9929
2006,9596477.632174073,0.0662962962962963,9928
2007,3358756.880136667,0.10866666666666668,9927
2008,818780.1017915,0.030166666666666665,9926
2009,1291193.4442768889,0.027333333333333334,9925
2010,1898793.9194816668,0.028583333333333336,9924
2011,2775731.234661,0.033466666666666665,9923
2012,3819246.844190555,0.03788888888888889,9922
2013,4971115.13718219,0.04185714285714286,9921
2014,6560437.968023333,0.05004166666666667,9920
2015,9596540.179528814,0.06622222222222222,9919
2016,2986467.3657706664,0.107,9918
2017,757486.5504791667,0.028,9917
2018,1291207.7741405554,0.027333333333333334,9916
2019,1898806.1702858333,0.0285,9915
2020,2775737.3580195997,0.03333333333333333,9914
2021,3819267.4755069995,0.03783333333333334,9913
2022,4971074.725093715,0.041761904761904764,9912
2023,6560403.025350417,0.049958333333333334,9911
2024,9596649.234211667,0.06614814814814815,9910
2025,2567468.794286,0.09966666666666667,9909
2026,781913.8899466667,0.028666666666666663,9908
2027,1291221.3401793332,0.02722222222222222,9907
2028,1898814.1030325834,0.02841666666666667,9906
2029,2775792.2970813336,0.03326666666666667,9905
2030,3819279.6464154446,0.03777777777777778,9904
2031,4971035.007299047,0.041666666666666664,9903
2032,6560379.731683125,0.049875,9902
2033,9596821.500831483,0.06607407407407408,9901
2034,1630289.464524,0.079,9900
2035,768673.5766733334,0.02816666666666667,9899
2036,1291238.450186222,0.02711111111111111,9898
2037,1898828.225676,0.028333333333333335,9897
2038,2775795.98303,0.0332,9896
2039,3819298.0979413334,0.03766666666666667,9895
2040,4970990.117577143,0.04161904761904762,9894
2041,6560359.787081291,0.04979166666666667,9893
2042,9596957.398217777,0.066,9892
2043,897701.01739,0.059,9891
2044,729396.061265,0.02666666666666667,9890
2045,1291255.7076813334,0.02711111111111111,9889
2046,1898828.09672,0.028333333333333335,9888
2047,2775820.389321467,0.033133333333333334,9887
2048,3819324.195955,0.037611111111111116,9886
2049,4970948.727853144,0.041523809523809525,9885
2050,6560347.113185249,0.049749999999999996,9884
2051,9597039.357322073,0.06592592592592593,9883
2052,356267.264704,0.04,9882
2053,681591.7274093333,0.024666666666666667,9881
2054,1291273.2799786667,0.027,9880
2055,1898848.5382280834,0.02825,9879
2056,2775832.6707157334,0.03306666666666667,9878
2057,3819345.3166617774,0.037500000000000006,9877
2058,4970915.641447619,0.04147619047619048,9876
2059,6560331.351751042,0.049666666666666665,9875
2060,9597088.997760998,0.06585185185185186,9874
2061,260100.58795333336,0.035333333333333335,9873
2062,693466.4843719999,0.024999999999999998,9872
2063,1291288.5343826665,0.02688888888888889,9871
2064,1898862.0161279999,0.02816666666666667,9870
2065,2775886.1675345334,0.033,9869
2066,3819366.5433314997,0.03744444444444445,9868
2067,4970877.184885572,0.04138095238095238,9867
2068,6560320.088824749,0.04958333333333333,9866
2069,9597260.309665518,0.06577777777777778,9865
2070,130965.83712,0.025666666666666667,9864
2071,654539.29422,0.022833333333333334,9863
2072,1291303.7954400002,0.02688888888888889,9862
2073,1898869.8824541664,0.028083333333333335,9861
2074,2775909.5789309335,0.032933333333333335,9860
2075,3819391.8715656674,0.03738888888888889,9859
2076,4970831.983329524,0.04133333333333333,9858
2077,6560309.211850334,0.049499999999999995,9857
2078,9597312.234603148,0.06570370370370371,9856
2079,199209.411193,0.023000000000000003,9855
2080,655154.6523249999,0.022833333333333334,9854
2081,1291324.288745,0.026777777777777775,9853
2082,1898885.55263125,0.028,9852
2083,2775918.909802133,0.03286666666666667,9851
2084,3819409.7651519445,0.03727777777777778,9850
2085,4970792.9598780945,0.04123809523809524,9849
2086,6560290.815263792,0.049416666666666664,9848
2087,9597413.156361852,0.06562962962962963,9847
2088,353070.9982693333,0.026,9846
2089,668445.7545943334,0.023499999999999997,9845
2090,1291346.4836677779,0.026666666666666665,9844
2091,1898888.1982373334,0.028,9843
2092,2775931.6731918002,0.0328,9842
2093,3819438.147445,0.037222222222222226,9841
2094,4970757.577902666,0.04119047619047619,9840
2095,6560279.295079333,0.04933333333333333,9839
2096,9597495.147485556,0.06555555555555556,9838
2097,546006.6813573333,0.03,9837
2098,653890.1808300001,0.022166666666666668,9836
2099,1291356.9681443335,0.026666666666666665,9835
2100,1898903.544041,0.02791666666666667,9834
2101,2775958.3889016,0.03273333333333333,9833
2102,3819418.538744556,0.037111111111111116,9832
2103,4970717.661743,0.041095238095238094,9831
2104,6560265.268364251,0.049249999999999995,9830
2105,9597711.751498666,0.06548148148148149,9829
2106,3264956.4648463335,0.106,9828
2107,1287363.657888,0.043500000000000004,9827
2108,1290926.9745493333,0.028444444444444446,9826
2109,1898591.9563650002,0.029583333333333333,9825
2110,2775306.4631259996,0.03453333333333333,9824
2111,3818904.3199099996,0.03905555555555555,9823
2112,4972026.237951667,0.04295238095238095,9822
2113,6560292.461241334,0.051208333333333335,9821
2114,9594791.265765555,0.06733333333333334,9820
2115,3220641.696211334,0.112,9819
2116,1267267.8950281667,0.043000000000000003,9818
2117,1290946.3890773333,0.028333333333333335,9817
2118,1898615.426175,0.0295,9816
2119,2775340.778024533,0.034466666666666666,9815
2120,3818925.388551778,0.039,9814
2121,4971962.672747048,0.04285714285714286,9813
2122,6560427.724159501,0.051125000000000004,9812
2123,9594853.159131853,0.06725925925925925,9811
2124,2185837.4954239996,0.09466666666666666,9810
2125,1246214.1255660001,0.0425,9809
2126,1290962.7283576666,0.028333333333333335,9808
2127,1898612.3975809999,0.029416666666666664,9807
2128,2775357.4864919335,0.034333333333333334,9806
2129,3818956.4327126667,0.03888888888888889,9805
2130,4971888.380441047,0.04280952380952381,9804
2131,6560533.004882333,0.05104166666666667,9803
2132,9595061.467255296,0.06718518518518518,9802
2133,1014893.9000506666,0.065,9801
2134,1181126.7277325,0.04083333333333333,9800
2135,1290973.668298,0.02822222222222222,9799
2136,1898626.3910635,0.029416666666666664,9798
2137,2775382.0516253333,0.03426666666666667,9797
2138,3818971.999330001,0.03883333333333333,9796
2139,4971791.7979708575,0.04271428571428572,9795
2140,6560619.366486915,0.050958333333333335,9794
2141,9595151.836796297,0.06711111111111111,9793
2142,197212.15401666667,0.033999999999999996,9792
2143,1179565.4800101668,0.04066666666666666,9791
2144,1291000.9475566666,0.02811111111111111,9790
2145,1898646.7659798332,0.029333333333333333,9789
2146,2775416.592130667,0.0342,9788
2147,3818998.9287384995,0.03877777777777777,9787
2148,4971716.924735714,0.042666666666666665,9786
2149,6560686.684268166,0.050875000000000004,9785
2150,9595260.577053852,0.06703703703703703,9784
2151,225449.76230933334,0.026,9783
2152,1096673.494376,0.03866666666666667,9782
2153,1291012.0415886668,0.02811111111111111,9781
2154,1898652.89322175,0.029249999999999998,9780
2155,2775455.1095922,0.034133333333333335,9779
2156,3819015.5197571665,0.03866666666666666,9778
2157,4971672.729209334,0.04257142857142857,9777
2158,6560738.431472334,0.050833333333333335,9776
2159,9595393.65532363,0.06696296296296296,9775
2160,445905.28441200004,0.030333333333333334,9774
2161,1058891.5337069998,0.03766666666666667,9773
2162,1291026.9941822223,0.028,9772
2163,1898660.3100233332,0.029166666666666664,9771
2164,2775476.724243666,0.03406666666666667,9770
2165,3819033.614368,0.03861111111111111,9769
2166,4971620.896617857,0.04247619047619048,9768
2167,6560769.772772458,0.050749999999999997,9767
2168,9595504.78627574,0.06685185185185184,9766
2169,632324.7733600001,0.034666666666666665,9765
2170,1042897.6572116666,0.03716666666666667,9764
2171,1291044.5597455557,0.02788888888888889,9763
2172,1898677.8479486667,0.029083333333333333,9762
2173,2775480.891757,0.034,9761
2174,3819059.784471,0.0385,9760
2175,4971566.314898809,0.04242857142857143,9759
2176,6560790.1124,0.050666666666666665,9758
2177,9595640.716184,0.06677777777777777,9757
2178,721403.5240346667,0.03666666666666667,9756
2179,969074.9180233334,0.035166666666666666,9755
2180,1291058.741952,0.02788888888888889,9754
2181,1898683.2014829165,0.028999999999999998,9753
2182,2775519.1839341996,0.033933333333333336,9752
2183,3819056.6666915547,0.03844444444444444,9751
2184,4971510.457905952,0.042333333333333334,9750
2185,6560791.4653785005,0.050583333333333334,9749
2186,9595703.972066592,0.0667037037037037,9748
2187,947379.928341,0.042,9747
2188,969391.1168655002,0.034999999999999996,9746
2189,1291073.8486822222,0.027777777777777776,9745
2190,1898701.5131520831,0.028999999999999998,9744
2191,2775537.4320325335,0.03386666666666667,9743
2192,3819081.9271099996,0.03833333333333333,9742
2193,4971462.380083333,0.04223809523809524,9741
2194,6560774.670079126,0.050499999999999996,9740
2195,9595870.758982446,0.06662962962962962,9739
2196,1454080.7448823333,0.054,9738
2197,911827.5240993333,0.03333333333333333,9737
2198,1291084.9427382224,0.027666666666666666,9736
2199,1898707.2535699997,0.028916666666666663,9735
2200,2775569.278711667,0.033800000000000004,9734
2201,3819097.2109769997,0.03827777777777777,9733
2202,4971417.12224581,0.04219047619047619,9732
2203,6560754.405541,0.050416666666666665,9731
2204,9595991.285589704,0.06655555555555555,9730
2205,1605340.358661333,0.057666666666666665,9729
2206,893964.970228,0.03266666666666667,9728
2207,1291106.8292026666,0.027666666666666666,9727
2208,1898720.602373167,0.028833333333333332,9726
2209,2775589.9955284,0.033666666666666664,9725
2210,3819114.149570167,0.03822222222222222,9724
2211,4971371.268944572,0.042095238095238095,9723
2212,6560737.162149999,0.050333333333333334,9722
2213,9596096.203493334,0.06648148148148147,9721
2214,2157774.0038400004,0.07133333333333333,9720
2215,877518.946171,0.03216666666666667,9719
2216,1291119.778806,0.027555555555555555,9718
2217,1898738.0113769167,0.028749999999999998,9717
2218,2775609.3012076,0.0336,9716
2219,3819151.7978033326,0.038111111111111116,9715
2220,4971327.342902573,0.04204761904761905,9714
2221,6560645.861662791,0.050249999999999996,9713
2222,9596229.695147444,0.0664074074074074,9712
2223,2801796.423864,0.08733333333333333,9711
2224,850444.4725760001,0.031166666666666665,9710
2225,1291137.806673,0.027444444444444445,9709
2226,1898751.7470740003,0.028666666666666663,9708
2227,2775632.583871667,0.03353333333333333,9707
2228,3819173.4672186663,0.03805555555555556,9706
2229,4971277.295505239,0.04195238095238095,9705
2230,6560540.534690999,0.050166666666666665,9704
2231,9596397.710337112,0.06633333333333333,9703
2232,2943164.225008,0.09100000000000001,9702
2233,787944.3575413334,0.029166666666666664,9701
2234,1291158.6146133333,0.027444444444444445,9700
2235,1898758.5817243336,0.028583333333333336,9699
2236,2775664.0770656,0.033466666666666665,9698
2237,3819186.8153600004,0.03794444444444445,9697
2238,4971237.3227472855,0.04185714285714286,9696
2239,6560445.75334875,0.050083333333333334,9695
2240,9596386.46964352,0.06625925925925925,9694
2241,3265669.7579916664,0.10166666666666667,9693
2242,778845.899956,0.028833333333333332,9692
2243,1291170.0168622222,0.027333333333333334,9691
2244,1898763.41949525,0.028583333333333336,9690
2245,2775669.430587733,0.0334,9689
2246,3819208.9855395,0.03788888888888889,9688
2247,4971185.475688095,0.04180952380952381,9687
2248,6560406.822565917,0.049999999999999996,9686
2249,9596620.418604815,0.06618518518518518,9685
2250,3248073.6643250003,0.10933333333333334,9684
2251,767678.8275,0.028333333333333335,9683
2252,1291190.5166703335,0.02722222222222222,9682
2253,1898780.508075,0.0285,9681
2254,2775698.5834442666,0.03333333333333333,9680
2255,3819234.4659000007,0.03777777777777778,9679
2256,4971150.278091525,0.04171428571428572,9678
2257,6560381.7900491245,0.049916666666666665,9677
2258,9596635.519958926,0.0661111111111111,9676
2259,2772310.351995333,0.103,9675
2260,727793.6032593334,0.026833333333333334,9674
2261,1291206.6955486666,0.02722222222222222,9673
2262,1898791.277835333,0.02841666666666667,9672
2263,2775717.632728134,0.03326666666666667,9671
2264,3819249.852737333,0.037722222222222226,9670
2265,4971102.9795200005,0.041666666666666664,9669
2266,6560359.143842333,0.049875,9668
2267,9596782.52607511,0.06603703703703703,9667
2268,2088414.740298,0.08933333333333333,9666
2269,710395.2199833334,0.026,9665
2270,1291223.805534,0.02711111111111111,9664
2271,1898808.42897225,0.028333333333333335,9663
2272,2775775.5224613333,0.0332,9662
2273,3819257.687525,0.03766666666666667,9661
2274,4971060.824588429,0.04157142857142857,9660
2275,6560348.075953126,0.04979166666666667,9659
2276,9596944.370069481,0.06596296296296296,9658
2277,895620.5148199998,0.058666666666666666,9657
2278,678953.6679163333,0.024499999999999997,9656
2279,1291238.2894926667,0.027,9655
2280,1898814.1694719999,0.02825,9654
2281,2775788.5422409335,0.033133333333333334,9653
2282,3819310.8940624446,0.03755555555555556,9652
2283,4971022.637119999,0.041523809523809525,9651
2284,6560333.210878249,0.049708333333333334,9650
2285,9597005.451621111,0.06588888888888889,9649
2286,745720.1268659999,0.054,9648
2287,664322.7329456668,0.023666666666666666,9647
2288,1291266.0313614444,0.027,9646
2289,1898823.7122159998,0.02816666666666667,9645
2290,2775797.1031833338,0.03306666666666667,9644
2291,3819324.4633279997,0.037500000000000006,9643
2292,4970979.801882286,0.041428571428571426,9642
2293,6560322.6576,0.049625,9641
2294,9597177.849680742,0.06581481481481481,9640
2295,280020.199157,0.036,9639
2296,667440.6950723332,0.023666666666666666,9638
2297,1291282.0628173333,0.02688888888888889,9637
2298,1898839.5113022502,0.02816666666666667,9636
2299,2775714.64079,0.033,9635
2300,3819342.1341173328,0.03738888888888889,9634
2301,4970938.6671893345,0.04133333333333333,9633
2302,6560308.439965583,0.04954166666666667,9632
2303,9597207.104712889,0.06574074074074074,9631
2304,134759.13363033332,0.025666666666666667,9630
2305,655078.9619814999,0.022833333333333334,9629
2306,1291285.9149395553,0.026777777777777775,9628
2307,1898854.5366703335,0.028083333333333335,9627
2308,2775849.2826936003,0.03286666666666667,9626
2309,3819368.348826667,0.037333333333333336,9625
2310,4970900.281361667,0.04128571428571429,9624
2311,6560296.600231624,0.04945833333333333,9623
2312,9597356.526763776,0.06566666666666666,9622
2313,204329.26290533334,0.023000000000000003,9621
2314,651442.2461166666,0.022000000000000002,9620
2315,1291305.3362900002,0.026777777777777775,9619
2316,1898859.9528293333,0.028,9618
2317,2775876.67106,0.0328,9617
2318,3819385.3672278333,0.03727777777777778,9616
2319,4970862.603912856,0.04119047619047619,9615
2320,6560282.121154,0.049375,9614
2321,9597397.169396445,0.06555555555555556,9613
2322,336535.8660443333,0.025333333333333333,9612
2323,650560.7647200001,0.022166666666666668,9611
2324,1291316.7385800004,0.026666666666666665,9610
2325,1898878.3310812498,0.02791666666666667,9609
2326,2775874.8406332,0.03273333333333333,9608
2327,3819402.235344,0.03716666666666667,9607
2328,4970827.590591667,0.04114285714285714,9606
2329,6560268.679596041,0.04929166666666667,9605
2330,9597555.046409555,0.06548148148148149,9604
2331,515069.6585926667,0.029333333333333333,9603
2332,652245.9194633333,0.022166666666666668,9602
2333,1291342.785625111,0.026555555555555554,9601
2334,1898890.6484076667,0.027833333333333335,9600
2335,2775930.1337094004,0.03266666666666666,9599
2336,3819405.2817712775,0.037111111111111116,9598
2337,4970788.963605667,0.04104761904761905,9597
2338,6560256.58259775,0.049249999999999995,9596
2339,9597552.525542222,0.06540740740740741,9595
2340,2904803.6218373333,0.09333333333333334,9594
2341,1198047.360704,0.041666666666666664,9593
2342,1290912.1761396667,0.028444444444444446,9592
2343,1898577.5760549167,0.029583333333333333,9591
2344,2775285.937152667,0.034466666666666666,9590
2345,3818907.6782251108,0.03905555555555555,9589
2346,4972105.417811667,0.042904761904761904,9588
2347,6560249.791727916,0.051166666666666666,9587
2348,9594741.609763928,0.0672962962962963,9586
2349,3279830.0915920003,0.11166666666666668,9585
2350,1250302.1558533332,0.042666666666666665,9584
2351,1290924.810982111,0.028333333333333335,9583
2352,1898589.377265,0.0295,9582
2353,2775303.543589,0.0344,9581
2354,3818924.6682933336,0.03894444444444444,9580
2355,4972034.328551714,0.04285714285714286,9579
2356,6560387.95089,0.051083333333333335,9578
2357,9594880.546544334,0.06718518518518518,9577
2358,2600438.0025433335,0.103,9576
2359,1195365.3487833336,0.04133333333333333,9575
2360,1290936.0654791112,0.02822222222222222,9574
2361,1898604.465,0.029416666666666664,9573
2362,2775326.5691964,0.034333333333333334,9572
2363,3818942.030770667,0.03888888888888889,9571
2364,4971935.577816,0.042761904761904765,9570
2365,6560498.576610374,0.05104166666666667,9569
2366,9594980.674055262,0.06711111111111111,9568
2367,1506873.23644,0.07833333333333332,9567
2368,1102680.3931256665,0.039,9566
2369,1290953.6374213332,0.02822222222222222,9565
2370,1898600.6626684165,0.029333333333333333,9564
2371,2775323.9373123334,0.03426666666666667,9563
2372,3818970.511032,0.03883333333333333,9562
2373,4971849.538500714,0.042666666666666665,9561
2374,6560588.092025165,0.050958333333333335,9560
2375,9595091.993747,0.06703703703703703,9559
2376,559397.089392,0.049999999999999996,9558
2377,1063384.4540746666,0.038,9557
2378,1290975.8254693332,0.02811111111111111,9556
2379,1898633.6125528335,0.029249999999999998,9555
2380,2775381.281899333,0.0342,9554
2381,3818977.12703,0.03872222222222222,9553
2382,4971796.104568,0.04261904761904762,9552
2383,6560657.210729334,0.050875000000000004,9551
2384,9595235.975624444,0.06696296296296296,9550
2385,159352.09433433335,0.030666666666666665,9549
2386,1096042.4192434999,0.03866666666666667,9548
2387,1290992.0106975555,0.028,9547
2388,1898624.1988256667,0.029249999999999998,9546
2389,2775383.299526933,0.034133333333333335,9545
2390,3818987.716396501,0.03866666666666666,9544
2391,4971751.413574,0.042523809523809526,9543
2392,6560709.4724125825,0.05079166666666667,9542
2393,9595341.51021311,0.06688888888888889,9541
2394,300541.4473386667,0.027,9540
2395,1023078.821765,0.03666666666666667,9539
2396,1291003.2588133332,0.028,9538
2397,1898652.37740075,0.029166666666666664,9537
2398,2775412.996256,0.03406666666666667,9536
2399,3818999.9488312774,0.03855555555555555,9535
2400,4971698.489730666,0.04247619047619048,9534
2401,6560746.802311334,0.050708333333333334,9533
2402,9595475.017216925,0.06681481481481481,9532
2403,458962.9791553333,0.030333333333333334,9531
2404,955458.5598578333,0.034833333333333334,9530
2405,1291022.2175816668,0.02788888888888889,9529
2406,1898665.1439704997,0.029083333333333333,9528
2407,2775391.89094,0.033933333333333336,9527
2408,3819023.8119158894,0.0385,9526
2409,4971644.744238095,0.04238095238095238,9525
2410,6560767.071123335,0.050625,9524
2411,9595635.325989332,0.06674074074074074,9523
2412,707693.1227739999,0.036333333333333336,9522
2413,959574.2300404999,0.034833333333333334,9521
2414,1291038.8586416668,0.027777777777777776,9520
2415,1898664.5655493333,0.028999999999999998,9519
2416,2775491.314243333,0.03386666666666667,9518
2417,3819057.5110639995,0.03838888888888889,9517
